link,qu0,qd0,h0
8758401,4.0945037e-05,4.0945037e-05,0.000751514
8758407,0.0067913155,0.0067913155,0.021159234
8758411,0.0004053416,0.0004053416,0.045221977
8758417,9.986776e-06,9.986776e-06,0.0065406403
8758419,3.992564e-05,3.992564e-05,0.00090393145
8758427,9.389471e-05,9.389471e-05,0.0011439575
8758435,0.00014016111,0.00014016111,0.025955264
8758441,1.0163966e-05,1.0163966e-05,0.00020126253
8758451,1.7767576e-05,1.7767576e-05,0.00033674669
8758455,5.943046e-05,5.943046e-05,0.001027531
8758457,1.07361175e-05,1.07361175e-05,0.00022050552
8758461,5.199316e-05,5.199316e-05,0.00088030193
8758477,5.8045083e-05,5.8045083e-05,0.0010745646
8758479,0.001519497,0.001519497,0.011608102
8758481,3.6329617e-05,3.6329617e-05,0.00082380604
8758489,0.00023754578,0.00023754578,0.045236617
8758493,0.0009653613,0.0009653613,0.005807507
8758505,8.322147e-06,8.322147e-06,0.00017481856
8758511,4.6389264e-06,4.6389264e-06,0.0039317496
8758513,0.00025976854,0.00025976854,0.0028447136
8758539,5.2751384e-05,5.2751384e-05,0.0008770544
8758551,4.6838326e-05,4.6838326e-05,0.0006902339
8758559,0.002276186,0.002276186,0.139638
8758561,0.00012742623,0.00012742623,0.0016141022
8758565,3.4468012e-05,3.4468012e-05,0.0009417981
8758567,6.5262735e-05,6.5262735e-05,0.0012036264
8758579,7.268009e-05,7.268009e-05,0.0012147874
8758581,1.2106265e-05,1.2106265e-05,0.00021997746
8758585,8.498946e-06,8.498946e-06,0.00022772793
8758589,0.0007210927,0.0007210927,0.0048645455
8758591,4.34353e-05,4.34353e-05,0.00072151236
8758593,0.00011676463,0.00011676463,0.0016334672
8758597,0.00015234518,0.00015234518,0.0021589473
8758607,1.0532497e-08,1.0532497e-08,3.343448e-07
8758615,1.0353792e-05,1.0353792e-05,0.0002440447
8758617,0.00039544347,0.00039544347,0.0037342496
8758619,2.6103631e-05,2.6103631e-05,0.013689063
8758621,6.939254e-05,6.939254e-05,0.0012958134
8758625,7.916902e-06,7.916902e-06,0.00020371377
8758633,6.99597e-05,6.99597e-05,0.0012927372
8758637,0.022646891,0.022646891,0.048603684
8758645,3.969823e-05,3.969823e-05,0.00078813266
8758647,1.3875316e-05,1.3875316e-05,0.00033380184
8758653,7.9801706e-05,7.9801706e-05,0.0015154658
8758657,0.0033442422,0.0033442422,0.016754553
8758667,4.387677e-05,4.387677e-05,0.00081392284
8758679,0.00021533099,0.00021533099,0.0027138218
8758683,0.00012592674,0.00012592674,0.0016756067
8758687,0.0003158504,0.0003158504,0.00341021
8758693,8.655464e-05,8.655464e-05,0.0014075134
8758695,5.075378e-05,5.075378e-05,0.00092301145
8758701,9.535163e-05,9.535163e-05,0.0012913132
8758721,0.0012064973,0.0012064973,0.008714261
8758723,1.6669674e-05,1.6669674e-05,0.00040948763
8758727,2.4102368e-05,2.4102368e-05,0.0006088121
8758735,0.00101363,0.00101363,0.0052684695
8758741,0.00019267492,0.00019267492,0.029630011
8758743,4.140806e-06,4.140806e-06,0.00011974294
8758745,0.00041573707,0.00041573707,0.0036552195
8758749,5.0886147e-06,5.0886147e-06,0.00016287528
8758751,0.0012713675,0.0012713675,0.0069183055
8758759,0.004117279,0.004117279,0.017106598
8758763,0.00011285578,0.00011285578,0.0019733068
8758765,3.1623997e-05,3.1623997e-05,0.0006413199
8758767,0.00017116274,0.00017116274,0.0025244216
8758773,1.8899738e-05,1.8899738e-05,0.0012592822
8758801,3.123123e-05,3.123123e-05,0.0008192407
8758811,8.837527e-06,8.837527e-06,0.0002660202
8758813,0.0002852176,0.0002852176,0.0025548087
8758819,0.00020300015,0.00020300015,0.00216557
8758821,4.4054956e-05,4.4054956e-05,0.0005829483
8758825,0.00015666737,0.00015666737,0.0022377083
8758827,3.8729093e-05,3.8729093e-05,0.00075019244
8758835,0.00010328853,0.00010328853,0.0014633602
8758839,0.00042958278,0.00042958278,0.0034299595
8758845,0.00012619229,0.00012619229,0.0019597495
8758847,0.00020395762,0.00020395762,0.002007408
8758859,0.0015266656,0.0015266656,0.008320235
8758881,1.729265e-06,1.729265e-06,4.9818307e-05
8758889,2.3390749e-06,2.3390749e-06,7.118657e-05
8758891,8.80299e-06,8.80299e-06,0.00028870814
8758893,0.0004857955,0.0004857955,0.004557901
8758895,0.00088197354,0.00088197354,0.0060447166
8758899,8.431068e-05,8.431068e-05,0.0013759229
8758909,5.1306874e-06,5.1306874e-06,0.00017350633
8758913,0.00050541107,0.00050541107,0.0046881353
8758927,0.0012850618,0.0012850618,0.007184362
8758943,0.00066182786,0.00066182786,0.0052836584
8758947,0.0003360638,0.0003360638,0.0036045657
8758957,0.0011887323,0.0011887323,0.006466206
8758961,0.0005992888,0.0005992888,0.0043014036
8758969,0.0003505292,0.0003505292,0.0033493899
8758973,0.0008462112,0.0008462112,0.00535364
8758979,1.7610038e-05,1.7610038e-05,0.0002907319
8758985,0.001377896,0.001377896,0.007350388
8758993,0.00015718385,0.00015718385,0.0017765379
8758997,1.7690458e-05,1.7690458e-05,0.00034134928
8759015,0.0002769581,0.0002769581,0.004739397
8759027,0.00020201673,0.00020201673,0.0026766537
8759037,0.00089253887,0.00089253887,0.005636913
8759041,0.00014489058,0.00014489058,0.0023376448
8759043,0.0011704444,0.0011704444,0.089607336
8759061,1.9155139e-05,1.9155139e-05,0.00031676423
8759075,0.0004676653,0.0004676653,0.0044819806
8759081,9.894117e-06,9.894117e-06,0.00022447109
8759087,0.0015429668,0.0015429668,0.0075790286
8759097,7.93611e-05,7.93611e-05,0.019160375
8759103,0.00034012418,0.00034012418,0.0028901119
8759109,0.00011361251,0.00011361251,0.0014934372
8759113,1.8277044e-05,1.8277044e-05,0.00030509382
8759121,0.00052252936,0.00052252936,0.04566973
8759131,0.00028761165,0.00028761165,0.0025405996
8759137,0.00016170216,0.00016170216,0.0019671554
8759153,0.0064084157,0.0064084157,0.031363763
8759157,0.00020013111,0.00020013111,0.0321005
8759179,0.0005823529,0.0005823529,0.0044243354
8759187,0.00021946878,0.00021946878,0.0023329547
8759199,0.00011813622,0.00011813622,0.0013531102
8759201,0.0003280842,0.0003280842,0.0024515027
8759205,0.0006622011,0.0006622011,0.005155906
8759217,0.00016207687,0.00016207687,0.0016656294
8759235,0.000113947,0.000113947,0.0017757965
8759247,0.00044324042,0.00044324042,0.0035597486
8759255,3.0814554e-05,3.0814554e-05,0.00052589923
8759265,0.00036018508,0.00036018508,0.0035165297
8759267,0.00035094764,0.00035094764,0.0033212714
8759275,0.007889444,0.007889444,0.024231236
8759283,0.0012385627,0.0012385627,0.0058396794
8759285,5.2169387e-05,5.2169387e-05,0.0008057989
8759319,0.0005339489,0.0005339489,0.004009431
8759331,0.00071369484,0.00071369484,0.00546938
8759341,0.0076913657,0.0076913657,0.026276413
8759343,0.00045955775,0.00045955775,0.0052135168
8759349,0.00015809892,0.00015809892,0.001666856
8759351,0.0005846236,0.0005846236,0.005113689
8759367,0.00027173298,0.00027173298,0.0023166528
8759371,0.001896909,0.001896909,0.0116696935
8759389,0.0002613163,0.0002613163,0.0024446407
8759393,0.00069667725,0.00069667725,0.013007194
8759407,0.0005023466,0.0005023466,0.0038301004
8759409,0.00014980543,0.00014980543,0.026220325
8759429,0.0002412977,0.0002412977,0.0028462075
8759439,0.0062272283,0.0062272283,0.024045574
8759461,0.001195359,0.001195359,0.00734106
8759463,1.0358088e-05,1.0358088e-05,0.0060622683
8759475,0.00047184282,0.00047184282,0.0027554976
8759477,0.00022305353,0.00022305353,0.0029560113
8759483,0.00023181514,0.00023181514,0.0029239208
8759485,0.00029566855,0.00029566855,0.0033869557
8759487,0.00013608659,0.00013608659,0.0017643282
8759493,0.00031662866,0.00031662866,0.0030622156
8759497,3.9459857e-05,3.9459857e-05,0.013080683
8759501,0.0002457531,0.0002457531,0.0022238204
8759511,0.0001650953,0.0001650953,0.0017284704
8759519,0.0001663847,0.0001663847,0.0021210834
8759527,0.00033921195,0.00033921195,0.0032237303
8759531,0.0012019279,0.0012019279,0.006807361
8759549,0.00025379303,0.00025379303,0.0028765816
8759551,0.0007413254,0.0007413254,0.0045771496
8759557,2.7896413e-05,2.7896413e-05,0.00053592585
8759565,0.0024272786,0.0024272786,0.011348266
8759581,0.00010133378,0.00010133378,0.0013002269
8759599,3.102434e-05,3.102434e-05,0.0005487297
8759603,0.00016534574,0.00016534574,0.0016735923
8759613,0.0024756556,0.0024756556,0.014046725
8759615,0.0011368311,0.0011368311,0.00954325
8759619,0.059957065,0.059957065,0.10276891
8759625,0.0002301533,0.0002301533,0.040614195
8759645,2.9694633e-05,2.9694633e-05,0.00044189394
8759655,0.00033345754,0.00033345754,0.03514702
8759659,0.000103853126,0.000103853126,0.015031187
8759667,0.00047097594,0.00047097594,0.0033609578
8759673,0.00015772783,0.00015772783,0.0022791186
8759675,0.00011448175,0.00011448175,0.0016074199
8759677,0.00094994385,0.00094994385,0.004884747
8759685,0.00054569455,0.00054569455,0.0047127735
8759693,0.00076673296,0.00076673296,0.0060456647
8759695,9.8731376e-05,9.8731376e-05,0.0016181143
8759701,0.001342775,0.001342775,0.0076314947
8759717,0.00093484344,0.00093484344,0.006532613
8759727,0.00023507948,0.00023507948,0.0022589425
8759731,6.988064e-06,6.988064e-06,0.0038408507
8759733,2.6421174e-06,2.6421174e-06,8.418877e-05
8759735,0.00032318023,0.00032318023,0.0030247346
8759741,0.0001629008,0.0001629008,0.0020443257
8759745,0.00044607348,0.00044607348,0.006110388
8759751,0.0010254022,0.0010254022,0.0059442725
8759753,2.5865496e-05,2.5865496e-05,0.0003890628
8759755,0.0017830677,0.0017830677,0.07594787
8759759,3.268573e-09,3.268573e-09,1.3038516e-07
8759769,1.56005e-05,1.56005e-05,0.00520127
8759775,0.00013041667,0.00013041667,0.0015378259
8759781,0.000112688416,0.000112688416,0.0010365341
8759783,0.00022528275,0.00022528275,0.0025438648
8759785,0.00014550115,0.00014550115,0.0017182454
8759787,3.4594985e-05,3.4594985e-05,0.0005631922
8759793,1.0908235e-05,1.0908235e-05,0.00022216514
8759795,4.404471e-06,4.404471e-06,7.546041e-05
8759797,2.2679108e-08,2.2679108e-08,5.8766454e-07
8759799,0.0004977551,0.0004977551,0.003743031
8759803,2.792044e-11,2.792044e-11,9.313226e-10
8759809,0.0002249175,0.0002249175,0.0029073143
8759813,0.006133917,0.006133917,0.022809139
8759815,4.5656314e-05,4.5656314e-05,0.000628856
8759817,3.6987425e-05,3.6987425e-05,0.0006863
8759819,2.7439542e-05,2.7439542e-05,0.0005025603
8759825,4.420411e-10,4.420411e-10,1.4901161e-08
8759835,0.00023195673,0.00023195673,0.0029572034
8759837,0.0006467023,0.0006467023,0.004995415
8759839,7.951903e-09,7.951903e-09,2.2631139e-07
8759841,1.2705097e-09,1.2705097e-09,1.5366822e-06
8759851,1.282406e-05,1.282406e-05,0.0044091474
8759855,0.0009750974,0.0009750974,0.0059812944
8759865,5.815993e-06,5.815993e-06,0.00016173255
8759867,5.0678344e-05,5.0678344e-05,0.00070943777
8759881,0.00038873212,0.00038873212,0.03211025
8759887,0.001175663,0.001175663,0.007695266
8759889,1.0388506e-05,1.0388506e-05,0.0001865346
8759901,9.867655e-06,9.867655e-06,0.0002623871
8759903,6.222301e-05,6.222301e-05,0.0012278175
8759911,0.00035653022,0.00035653022,0.0031685438
8759931,1.3975998e-05,1.3975998e-05,0.00021037925
8759933,1.1580343e-05,1.1580343e-05,0.0057776766
8759943,1.274189e-09,1.274189e-09,1.4901161e-06
8759949,0.00014678919,0.00014678919,0.0022195121
8759959,0.00055642915,0.00055642915,0.0055084107
8759963,4.819492e-06,4.819492e-06,0.0038102707
8759975,1.5762721e-07,1.5762721e-07,0.00011268444
8759983,0.00047492,0.00047492,0.004277435
8759987,6.3927365e-07,6.3927365e-07,1.6010366e-05
8759993,0.00023567573,0.00023567573,0.027615722
8759999,1.1250664e-05,1.1250664e-05,0.0003389381
8760001,2.8636343e-06,2.8636343e-06,0.0023137294
8760005,0.0010421734,0.0010421734,0.007746489
8760017,3.3474087e-05,3.3474087e-05,0.0005349349
8760021,9.318095e-09,9.318095e-09,2.4121255e-07
8760027,2.7679858e-05,2.7679858e-05,0.00049104076
8760037,1.6172612e-07,1.6172612e-07,4.0167943e-06
8760041,9.866371e-05,9.866371e-05,0.0015956089
8760045,9.370491e-05,9.370491e-05,0.0011764346
8760053,1.9330919e-05,1.9330919e-05,0.00033210684
8760059,4.5006156e-05,4.5006156e-05,0.014786543
8760063,0.0005147135,0.0005147135,0.0046590194
8760071,0.00060613954,0.00060613954,0.0044203326
8760075,1.1055791e-05,1.1055791e-05,0.00026163086
8760081,9.406474e-05,9.406474e-05,0.0011930708
8760083,0.00039300497,0.00039300497,0.003948112
8760089,0.0012599493,0.0012599493,0.063950986
8760095,1.7282498e-05,1.7282498e-05,0.00041439105
8760099,0.00012223123,0.00012223123,0.001593072
8760119,5.5965207e-05,5.5965207e-05,0.000751243
8760131,0.0003183309,0.0003183309,0.0029889327
8760153,0.00029858574,0.00029858574,0.003304137
8760159,0.00033682154,0.00033682154,0.0041483836
8760161,0.00071911135,0.00071911135,0.07580287
8760167,0.0018835269,0.0018835269,0.009420647
8760171,4.2813504e-06,4.2813504e-06,8.5299835e-05
8760175,2.2623428e-05,2.2623428e-05,0.0014790082
8760183,0.00012475892,0.00012475892,0.001372464
8760185,7.4102565e-05,7.4102565e-05,0.016009005
8760187,0.00013968107,0.00013968107,0.0017589722
8760191,9.115498e-09,9.115498e-09,2.8125942e-07
8760193,2.431199e-05,2.431199e-05,0.00037365127
8760197,0.0004756464,0.0004756464,0.004550482
8760203,2.0261838e-07,2.0261838e-07,3.9050356e-06
8760217,3.611866e-08,3.611866e-08,9.480864e-07
8760219,0.0005294982,0.0005294982,0.0033937749
8760225,0.0014507014,0.0014507014,0.012154011
8760235,0.00024951238,0.00024951238,0.0029341858
8760237,1.0301767e-09,1.0301767e-09,2.6077032e-08
8760241,0.005927587,0.005927587,0.021218872
8760253,0.0023929086,0.0023929086,0.014781757
8760259,0.00029046545,0.00029046545,0.03186443
8760267,2.1555273e-09,2.1555273e-09,5.7742e-08
8760271,1.5334817e-07,1.5334817e-07,4.5606866e-06
8760275,2.6132116e-07,2.6132116e-07,5.6307763e-06
8760281,0.0034743876,0.0034743876,0.018931715
8760291,0.0001472509,0.0001472509,0.0019532572
8760295,7.911305e-05,7.911305e-05,0.0011567418
8760303,5.2273627e-08,5.2273627e-08,1.1427328e-06
8760309,0.000104301085,0.000104301085,0.0012899544
8760317,0.00022516488,0.00022516488,0.0026394883
8760321,7.1455115e-06,7.1455115e-06,0.00018314272
8760323,0.0008528652,0.0008528652,0.0065303054
8760325,6.977241e-05,6.977241e-05,0.017298229
8760329,8.977406e-09,8.977406e-09,9.1735274e-07
8760333,0.00011102476,0.00011102476,0.0010646041
8760339,3.9624007e-05,3.9624007e-05,0.0010324828
8760349,7.6516e-05,7.6516e-05,0.0010516606
8760351,4.6317873e-05,4.6317873e-05,0.0013160501
8760353,4.4234206e-05,4.4234206e-05,0.0010860786
8760355,4.5208004e-08,4.5208004e-08,5.1720068e-05
8760373,1.8697078e-06,1.8697078e-06,0.0011134418
8760377,6.2024745e-05,6.2024745e-05,0.0011287378
8760379,0.00014628394,0.00014628394,0.0017172499
8760381,2.4108313e-05,2.4108313e-05,0.00040202122
8760383,3.1497948e-05,3.1497948e-05,0.00080574676
8760385,2.6994085e-05,2.6994085e-05,0.000597097
8760397,0.0001446631,0.0001446631,0.001737819
8760403,8.7074055e-05,8.7074055e-05,0.0014850618
8760405,0.00012039048,0.00012039048,0.0017381785
8760417,4.3443006e-06,4.3443006e-06,0.00012321398
8760431,0.00024058677,0.00024058677,0.0021278579
8760433,6.2661634e-08,6.2661634e-08,1.183711e-06
8760435,5.3999607e-05,5.3999607e-05,0.00091899745
8760439,7.783348e-08,7.783348e-08,1.9352883e-06
8760443,1.18791235e-07,1.18791235e-07,2.2035092e-06
8760451,5.4063796e-05,5.4063796e-05,0.00088988803
8760453,9.017962e-05,9.017962e-05,0.019863015
8760465,7.740241e-06,7.740241e-06,0.00018244982
8760467,0.0001173808,0.0001173808,0.0015433785
8760475,4.0842915e-05,4.0842915e-05,0.00063817855
8760479,7.5195014e-05,7.5195014e-05,0.0009475127
8760483,2.8978124e-05,2.8978124e-05,0.0006075138
8760485,0.00013589446,0.00013589446,0.0019930126
8760493,0.00022833329,0.00022833329,0.002583662
8760539,0.0005664259,0.0005664259,0.0050116656
8760543,7.028528e-05,7.028528e-05,0.0010020416
8760547,4.8648267e-06,4.8648267e-06,0.00010819547
8760555,0.00036898936,0.00036898936,0.00314744
8760561,0.0006907269,0.0006907269,0.004830057
8760571,0.0014147556,0.0014147556,0.007568108
8760591,0.00094844867,0.00094844867,0.0055041574
8760607,0.00089873193,0.00089873193,0.0055944696
8760609,0.001599282,0.001599282,0.007986496
8760613,0.0005134212,0.0005134212,0.0041226577
8760645,0.00014311052,0.00014311052,0.001412061
8760647,0.00026082588,0.00026082588,0.0021515097
8760735,0.00014397214,0.00014397214,0.0011784593
8760741,0.001954839,0.001954839,0.011833918
8760749,0.00059215556,0.00059215556,0.009451794
8760753,0.00033311048,0.00033311048,0.002870501
8760771,0.0019380833,0.0019380833,0.09200288
8760795,0.0020965484,0.0020965484,0.013110595
8760797,0.001119514,0.001119514,0.008185232
8760799,0.0037227457,0.0037227457,0.019085879
8760833,0.00060953974,0.00060953974,0.050346456
8760857,0.00045202064,0.00045202064,0.005198069
8760913,1.4338198e-05,1.4338198e-05,0.00014090817
8761713,0.00014348757,0.00014348757,0.003611233
8762157,4.161795e-07,4.161795e-07,1.7304905e-05
8762203,6.064392e-07,6.064392e-07,1.2656674e-05
8762249,0.011717038,0.011717038,0.23296732
8762265,0.00014349044,0.00014349044,0.0029288018
8762277,0.010274261,0.010274261,0.08811801
8762279,0.0029420378,0.0029420378,0.018890433
8762319,0.16818538,0.16818538,0.17724617
8762337,0.0069247806,0.0069247806,0.04496948
8762341,0.008122438,0.008122438,0.030856196
8762351,0.0022302328,0.0022302328,0.012805723
8762367,0.31900436,0.31900436,0.25614265
8762393,0.046216775,0.046216775,0.10185438
8762411,0.0029228837,0.0029228837,0.016212415
8762433,0.0030464383,0.0030464383,0.01444522
8762437,0.0038224554,0.0038224554,0.028885484
8762443,0.028486835,0.028486835,0.061159056
8762449,0.0025140462,0.0025140462,0.03245828
8762481,0.0012257836,0.0012257836,0.008232462
8762485,0.0023480267,0.0023480267,0.017679397
8762513,0.0009936542,0.0009936542,0.015485235
8762535,0.019089421,0.019089421,0.04949661
8762561,0.00988602,0.00988602,0.037603375
8762665,2.4003592e-07,2.4003592e-07,1.1915341e-05
8762667,0.00033245422,0.00033245422,0.0024170848
8762677,5.6124674e-05,5.6124674e-05,0.0007890221
8762681,9.606478e-05,9.606478e-05,0.0017908411
8762685,1.7855124e-33,1.7855124e-33,3.2037497e-07
8762691,1.7855124e-33,1.7855124e-33,7.2736293e-06
8762697,1.7855124e-33,1.7855124e-33,0.0006429292
8762701,1.7855124e-33,1.7855124e-33,9.695999e-06
8762721,1.7624847e-05,1.7624847e-05,0.007290125
8762723,0.0042254096,0.0042254096,0.03654504
8762727,0.038689107,0.038689107,0.66823846
8762747,0.00033412693,0.00033412693,0.033368636
8762751,1.7855124e-33,1.7855124e-33,4.686415e-06
8763911,3.5409905e-06,3.5409905e-06,6.1174855e-05
8763917,0.00042745192,0.00042745192,0.046335753
8763931,0.001270478,0.001270478,0.007110825
8763933,2.4049089e-06,2.4049089e-06,4.965719e-05
8763955,0.0008206158,0.0008206158,0.0049007144
8763961,0.001128188,0.001128188,0.0068835486
8763971,0.00096704403,0.00096704403,0.0077162078
8763981,1.1944435e-05,1.1944435e-05,0.00029144622
8764009,0.0010874791,0.0010874791,0.007443593
8764017,0.001322998,0.001322998,0.0070662647
8764019,0.0007569593,0.0007569593,0.004887753
8764023,0.00040388718,0.00040388718,0.0039294288
8764025,0.0002651878,0.0002651878,0.0029473836
8764039,0.0014117366,0.0014117366,0.0090648215
8764047,6.7479945e-05,6.7479945e-05,0.00090009905
8764049,4.4004933e-05,4.4004933e-05,0.0010369755
8764053,0.0024057915,0.0024057915,0.013289484
8764057,0.0011533037,0.0011533037,0.009441887
8764061,0.00018376115,0.00018376115,0.0022124425
8764075,0.0007844829,0.0007844829,0.005895282
8764077,0.00010676233,0.00010676233,0.0024890248
8764103,0.0012421161,0.0012421161,0.007730402
8764117,0.0008946025,0.0008946025,0.00802317
8764131,1.9789415e-05,1.9789415e-05,0.0004995065
8764135,0.01125763,0.01125763,0.03451539
8764145,2.9219202e-05,2.9219202e-05,0.0013072807
8764151,0.015397737,0.015397737,0.04330138
8764165,0.0003317547,0.0003317547,0.0038997019
8764191,0.0017719937,0.0017719937,0.04262613
8764223,0.0006786057,0.0006786057,0.0072395904
8764227,0.0014353468,0.0014353468,0.008339082
8764245,1.3112289e-06,1.3112289e-06,3.536418e-05
8764257,0.00016512751,0.00016512751,0.0022552349
8764279,0.0006613447,0.0006613447,0.0043104514
8764291,9.6063895e-06,9.6063895e-06,0.0054608453
8764295,0.0005265453,0.0005265453,0.004361093
8764303,0.0008904533,0.0008904533,0.005998086
8764309,0.00030805758,0.00030805758,0.038451552
8764337,0.0027905046,0.0027905046,0.013985321
8764353,0.00022148865,0.00022148865,0.0025135782
8764479,7.0023896e-05,7.0023896e-05,0.0014703246
8764481,1.7855124e-33,1.7855124e-33,2.7008355e-08
8764485,1.7855124e-33,1.7855124e-33,3.9767474e-07
8764489,1.7855124e-33,1.7855124e-33,6.519258e-09
8764509,0.00015917027,0.00015917027,0.023650203
8764567,0.00035068972,0.00035068972,0.0052156337
8768383,0.00011866148,0.00011866148,0.0021015946
8768385,0.00019270301,0.00019270301,0.0022171596
8768387,4.8060167e-05,4.8060167e-05,0.0010002181
8768389,0.0024062896,0.0024062896,0.025652217
8776619,1.0264896e-06,1.0264896e-06,2.1644868e-05
8776623,6.615676e-07,6.615676e-07,1.2413599e-05
8776625,6.992732e-05,6.992732e-05,0.0010270001
8776631,4.239408e-07,4.239408e-07,6.9160014e-06
8776639,4.1880487e-08,4.1880487e-08,9.620562e-07
8776657,6.342216e-07,6.342216e-07,1.2806617e-05
8776659,1.0362072e-06,1.0362072e-06,2.9571354e-05
8776663,4.300522e-06,4.300522e-06,8.1061386e-05
8776667,5.4940125e-07,5.4940125e-07,1.2662262e-05
8776673,4.6289966e-07,4.6289966e-07,1.4347024e-05
8776675,0.009202648,0.009202648,0.02892287
8776681,0.00406052,0.00406052,0.020504393
8776693,6.0521444e-07,6.0521444e-07,3.0191615e-05
8776697,6.2949454e-07,6.2949454e-07,1.8845312e-05
8776705,0.004360034,0.004360034,0.023545021
8776707,1.6886046e-06,1.6886046e-06,4.0121377e-05
8776711,5.843803e-07,5.843803e-07,0.00068185385
8776713,1.954358e-06,1.954358e-06,5.8274716e-05
8776721,4.0659913e-07,4.0659913e-07,1.035817e-05
8776725,1.9655084e-07,1.9655084e-07,0.00016332977
8776727,0.0056341463,0.0056341463,0.019174205
8776731,2.026881e-08,2.026881e-08,5.690381e-07
8776733,3.378349e-07,3.378349e-07,7.1385875e-06
8776737,1.6477111e-07,1.6477111e-07,4.301779e-06
8776743,7.5237983e-07,7.5237983e-07,1.9242056e-05
8776745,2.3288944e-06,2.3288944e-06,7.097237e-05
8776747,8.059419e-08,8.059419e-08,1.9697472e-06
8776755,1.2947013e-06,1.2947013e-06,3.3373013e-05
8776757,8.159666e-07,8.159666e-07,2.7668662e-05
8776765,1.3172044e-06,1.3172044e-06,2.3310073e-05
8776771,4.071785e-07,4.071785e-07,8.841045e-06
8776783,4.0206768e-07,4.0206768e-07,1.0699034e-05
8776787,9.0287233e-07,9.0287233e-07,2.1239743e-05
8776803,1.0177512e-06,1.0177512e-06,2.216734e-05
8776805,2.2520972e-08,2.2520972e-08,6.565824e-07
8776813,1.7092751e-06,1.7092751e-06,5.5969693e-05
8776817,3.1714558e-06,3.1714558e-06,7.594656e-05
8776819,1.006719e-06,1.006719e-06,4.463736e-05
8776825,6.3187895e-07,6.3187895e-07,1.6649254e-05
8776827,2.2455123e-07,2.2455123e-07,5.8999285e-06
8776831,1.8822008e-06,1.8822008e-06,4.5459718e-05
8776835,6.1183755e-07,6.1183755e-07,1.1028722e-05
8776837,2.9862466e-07,2.9862466e-07,9.776093e-06
8776839,3.584977e-07,3.584977e-07,5.236827e-06
8776847,6.116881e-07,6.116881e-07,0.0003330242
8776853,1.0780806e-06,1.0780806e-06,6.448757e-05
8776857,9.867945e-07,9.867945e-07,2.440717e-05
8776859,2.1302944e-07,2.1302944e-07,7.827766e-06
8776863,2.085994e-07,2.085994e-07,4.6584755e-06
8776867,3.7937132e-06,3.7937132e-06,5.5160373e-05
8776871,7.858616e-08,7.858616e-08,1.238659e-06
8776877,2.3850844e-06,2.3850844e-06,4.218705e-05
8776879,1.1978908e-06,1.1978908e-06,2.5226735e-05
8776897,1.0187953e-06,1.0187953e-06,2.065394e-05
8776901,4.693908e-07,4.693908e-07,1.360476e-05
8776907,1.6395158e-07,1.6395158e-07,3.0845404e-06
8776911,9.992277e-07,9.992277e-07,2.5325455e-05
8776923,8.9055857e-07,8.9055857e-07,1.7707236e-05
8776925,4.0854966e-06,4.0854966e-06,0.00010186713
8776929,2.0128336e-06,2.0128336e-06,4.7340058e-05
8776935,2.7822497e-07,2.7822497e-07,4.9015507e-06
8776943,1.1636231e-06,1.1636231e-06,3.181584e-05
8776963,1.3958515e-06,1.3958515e-06,3.4170225e-05
8776979,1.539124e-07,1.539124e-07,2.0684674e-06
8776985,6.6187425e-08,6.6187425e-08,1.5869737e-06
8776987,1.0855446e-06,1.0855446e-06,2.4024397e-05
8776993,1.2882209e-09,1.2882209e-09,3.4458935e-08
8777003,1.7282904e-06,1.7282904e-06,3.8548373e-05
8777027,2.2268776e-09,2.2268776e-09,3.7569553e-06
8777031,4.4648974e-07,4.4648974e-07,0.0005672667
8777041,7.816376e-08,7.816376e-08,1.7397106e-06
8777045,1.3708227e-05,1.3708227e-05,0.0002634665
8777047,1.076172e-06,1.076172e-06,2.1891668e-05
8777053,4.303341e-08,4.303341e-08,9.248033e-07
8777055,1.6400534e-07,1.6400534e-07,3.1050295e-06
8777059,6.104533e-08,6.104533e-08,1.8468127e-06
8777061,6.8663476e-06,6.8663476e-06,0.0001517497
8777067,7.233955e-08,7.233955e-08,2.477318e-06
8777075,2.8732683e-07,2.8732683e-07,6.186776e-06
8777077,2.8053318e-08,2.8053318e-08,1.0216609e-06
8777083,9.618502e-09,9.618502e-09,2.8871e-07
8777089,1.1687964e-05,1.1687964e-05,0.00024507288
8777091,7.3065945e-05,7.3065945e-05,0.012495141
8777093,4.4735796e-05,4.4735796e-05,0.0006569838
8777095,9.074045e-08,9.074045e-08,2.4233013e-06
8777097,1.4695573e-06,1.4695573e-06,3.0472875e-05
8777103,8.4751775e-08,8.4751775e-08,2.3925677e-06
8777115,2.7032936e-05,2.7032936e-05,0.00033198483
8777117,5.6532497e-07,5.6532497e-07,1.6325153e-05
8777119,2.5883008e-07,2.5883008e-07,8.61939e-06
8777123,2.2007054e-08,2.2007054e-08,4.582107e-07
8777127,4.102667e-05,4.102667e-05,0.00079825707
8777129,0.00018601009,0.00018601009,0.0018496988
8777133,0.00011029241,0.00011029241,0.0018994305
8777145,1.08326e-05,1.08326e-05,0.00019046571
8777149,0.0001264423,0.0001264423,0.0014582463
8777153,2.2045328e-06,2.2045328e-06,4.1170977e-05
8777157,1.6484677e-08,1.6484677e-08,5.532056e-07
8777165,2.2477366e-07,2.2477366e-07,3.8789585e-06
8777175,3.8286485e-06,3.8286485e-06,7.611979e-05
